admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Ecuador,Azuay,,,ECA,2020-08-02,30.0,0.38333333333333336,10.883333333333333,-0.2686844444444445,0.28459555555555555,,,,,,,100.1199289,89.88943481445312,859882.375,80962.0703125,0.09415482,-79.15422099999998,-3.0141335,100.11993,54.337708,206.51924,3.488849274297546,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Bolivar,,,ECB,2020-08-02,8.0,0.36666666666666653,2.6,-0.241396,0.298924,,,,,,,84.9061884977,43.844322204589844,200280.859375,29143.26171875,0.14551197,-79.106895,-1.5872494,84.915352,39.724289,158.13846,3.994390689637013,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Canar,,,ECF,2020-08-02,5.0,-0.11666666666666667,3.05,-0.242674,0.25924800000000003,,,,,,,105.34779260799999,65.63211822509766,256096.53125,26623.02734375,0.103957,-79.030403,-2.5324162999999995,105.33863999999998,52.56622700000001,207.83311,1.9523888026109293,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Carchi,,,ECC,2020-08-02,0.0,0.35,1.8833333333333333,-0.347662,0.316696,,,,,,,184.20329277,44.643455505371094,187547.15625,19132.330078125,0.10201344,-78.064018,0.75172871,184.2525,135.43462,252.66905,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Chimborazo,,,ECH,2020-08-02,23.0,2.833333333333333,5.9,-0.3192833333333333,0.28223666666666664,,,,,,,111.15523747600001,69.01516723632814,530381.5625,56497.9140625,0.10652315,-78.72075699999998,-1.9750051,111.15912,85.209709,285.41687,4.336500667856456,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Cotopaxi,,,ECX,2020-08-02,11.0,3.7,5.033333333333333,-0.3287933333333333,0.2980283333333333,,,,,,,91.6319944598,67.59441375732422,487626.09375,45938.33203125,0.094208106,-78.856461,-0.85798764,91.617699,66.07164,259.64801,2.2558267781378345,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,El Oro,,,ECO,2020-08-02,15.0,7.05,7.116666666666666,-0.272699,0.35336100000000004,,,,,,,-141.89918533600002,101.74530029296879,698379.75,53104.109375,0.076039016,-79.832512,-3.509433,61.53615600000001,41.18037,165.44841,2.147828598982144,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Esmeraldas,,,ECE,2020-08-02,1.0,2.85,4.216666666666667,-0.2742214285714286,0.3929657142857143,,,,,,,145.89499026200002,33.36742782592773,615729.125,38880.234375,0.063145034,-79.22177099999998,0.70542401,324.6441700000001,206.86523,484.21762,0.16240907882991568,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Galapagos,,,ECW,2020-08-02,0.0,0.13333333333333333,0.1,-0.28964,0.245175,,,,,,,3374.89205093,3.5837006568908687,33461.015625,1802.3702392578127,0.053864781,-90.899963,-0.54820687,3704.7744,300.97418,1137.8541,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
Ecuador,Guayas,,,ECG,2020-08-02,7.0,3.983333333333333,54.28333333333333,-0.18626409090909093,0.30657909090909097,,,,,,,-115.871533398,238.3246154785156,4400425.5,309620.78125,0.070361555,-79.888664,-2.1174173,67.71204399999999,44.55019,195.21767,0.1590755257644971,0.0,NOT_IMPLEMENTED,2.0,1.0,86232.0,5736.0,,,,
