admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Ecuador,Azuay,,,ECA,2020-12-17,75.0,0.38333333333333336,10.883333333333333,-0.06705111111111113,0.2653555555555556,,,,,,,100.1199289,89.88943481445312,859882.375,80962.0703125,0.09415482,-79.15422099999999,-3.0141335,100.11993000000001,54.337708,206.51924,8.722123185743865,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Bolivar,,,ECB,2020-12-17,5.0,0.36666666666666664,2.6,-0.0038160000000000056,0.25287600000000005,,,,,,,84.9061884977,43.844322204589844,200280.859375,29143.26171875,0.14551197,-79.106895,-1.5872494,84.915352,39.724289,158.13846,2.4964941810231336,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Canar,,,ECF,2020-12-17,10.0,-0.11666666666666667,3.05,-0.011914000000000004,0.201416,,,,,,,105.347792608,65.63211822509766,256096.53125,26623.02734375,0.103957,-79.030403,-2.5324162999999995,105.33863999999998,52.566227000000005,207.83311,3.904777605221859,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Carchi,,,ECC,2020-12-17,11.0,0.35,1.8833333333333333,-0.036745000000000014,0.2129775,,,,,,,184.20329277,44.643455505371094,187547.15625,19132.330078125,0.10201344,-78.064018,0.75172871,184.2525,135.43462,252.66905,5.865191570986563,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Chimborazo,,,ECH,2020-12-17,18.0,2.8333333333333335,5.9,-0.015160000000000003,0.216428,,,,,,,111.155237476,69.01516723632814,530381.5625,56497.9140625,0.10652315,-78.72075699999999,-1.9750051,111.15912,85.209709,285.41687,3.3937831313659212,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Cotopaxi,,,ECX,2020-12-17,20.0,3.7,5.033333333333333,-0.028128333333333328,0.22059000000000006,,,,,,,91.6319944598,67.59441375732422,487626.09375,45938.33203125,0.094208106,-78.856461,-0.85798764,91.617699,66.07164,259.64801,4.101503232977881,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,El Oro,,,ECO,2020-12-17,52.0,7.05,7.116666666666666,-0.08979777777777778,0.3099022222222222,,,,,,,-141.899185336,101.74530029296879,698379.75,53104.109375,0.076039016,-79.832512,-3.509433,61.536156000000005,41.18037,165.44841,7.445805809804766,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Esmeraldas,,,ECE,2020-12-17,12.0,2.85,4.216666666666667,-0.017381428571428572,0.31214714285714285,,,,,,,145.894990262,33.36742782592773,615729.125,38880.234375,0.063145034,-79.22177099999999,0.70542401,324.64417000000003,206.86523,484.21762,1.9489089459589881,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Galapagos,,,ECW,2020-12-17,10.0,0.13333333333333333,0.1,-0.188745,0.179755,,,,,,,3374.89205093,3.5837006568908687,33461.015625,1802.3702392578132,0.053864780999999994,-90.899963,-0.54820687,3704.7744,300.97418,1137.8541,29.885524432583626,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
Ecuador,Guayas,,,ECG,2020-12-17,97.0,3.9833333333333334,54.28333333333333,-0.046027272727272736,0.28230500000000003,,,,,,,-115.871533398,238.3246154785156,4400425.5,309620.78125,0.070361555,-79.888664,-2.1174173,67.71204399999999,44.55019,195.21767,2.2043322855937455,0.0,NOT_IMPLEMENTED,2.0,1.0,204249.0,13932.0,55.56,56.77,54.17,75.0
