admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Ecuador,Azuay,,,ECA,2020-05-15,74.0,0.65,10.85,-0.4086577777777778,0.3433788888888889,,,,,,,100.1199289,89.88943481445312,859882.375,80962.0703125,0.09415482,-79.15422099999998,-3.0141335,100.11993,54.337708,206.51924,8.605828209933946,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Bolivar,,,ECB,2020-05-15,26.0,1.5166666666666666,2.15,-0.472446,0.3922100000000001,,,,,,,84.9061884977,43.844322204589844,200280.859375,29143.26171875,0.14551197,-79.106895,-1.5872494,84.915352,39.724289,158.13846,12.981769741320296,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Canar,,,ECF,2020-05-15,18.0,2.65,2.45,-0.38637,0.34184800000000004,,,,,,,105.34779260799999,65.63211822509766,256096.53125,26623.02734375,0.103957,-79.030403,-2.5324162999999995,105.33863999999998,52.56622700000001,207.83311,7.028599689399347,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Carchi,,,ECC,2020-05-15,0.0,-0.05,1.75,-0.389984,0.33929599999999993,,,,,,,184.20329277,44.643455505371094,187547.15625,19132.330078125,0.10201344,-78.064018,0.75172871,184.2525,135.43462,252.66905,0.0,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Chimborazo,,,ECH,2020-05-15,34.0,4.2,6.333333333333332,-0.4728728571428572,0.3444271428571429,,,,,,,111.15523747600001,69.01516723632814,530381.5625,56497.9140625,0.10652315,-78.72075699999998,-1.9750051,111.15912,85.209709,285.41687,6.410479248135629,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Cotopaxi,,,ECX,2020-05-15,14.0,0.5333333333333333,4.866666666666666,-0.4463416666666667,0.3742133333333333,,,,,,,91.6319944598,67.59441375732422,487626.09375,45938.33203125,0.094208106,-78.856461,-0.85798764,91.617699,66.07164,259.64801,2.871052263084517,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,El Oro,,,ECO,2020-05-15,123.0,14.183333333333335,7.616666666666666,-0.470811,0.470627,,,,,,,-141.89918533600002,101.74530029296879,698379.75,53104.109375,0.076039016,-79.832512,-3.509433,61.53615600000001,41.18037,165.44841,17.612194511653577,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Esmeraldas,,,ECE,2020-05-15,20.0,1.45,4.65,-0.4659514285714286,0.4514357142857143,,,,,,,145.89499026200002,33.36742782592773,615729.125,38880.234375,0.063145034,-79.22177099999998,0.70542401,324.6441700000001,206.86523,484.21762,3.2481815765983133,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Galapagos,,,ECW,2020-05-15,2.0,-0.03333333333333333,0.13333333333333333,-0.353425,0.31390500000000005,,,,,,,3374.89205093,3.5837006568908687,33461.015625,1802.3702392578127,0.053864781,-90.899963,-0.54820687,3704.7744,300.97418,1137.8541,5.977104886516725,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
Ecuador,Guayas,,,ECG,2020-05-15,35.0,340.81666666666666,59.31666666666667,-0.4373836363636363,0.4530277272727272,,,,,,,-115.871533398,238.3246154785156,4400425.5,309620.78125,0.070361555,-79.888664,-2.1174173,67.71204399999999,44.55019,195.21767,0.7953776288224855,0.0,NOT_IMPLEMENTED,2.0,1.0,31467.0,2594.0,,,,
