admin0,admin1,admin2,admin3,id,date,cases,excess_deaths,expected_deaths,movement_fb,non_moving_fb,grocery_pharmacy_mobility,parks_mobility,workplaces_mobility,residential_mobility,retail_recreation_mobility,transit_mobility,accessibility,mean_pop,sum_pop,o65_sum_pop,o65_perc_pop,long,lat,mean_city,mean_motor,mean_walk,incidence,num_policies,household_confinement,H8_Protection of elderly people,H8_Flag,ConfirmedCases,ConfirmedDeaths,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex
Colombia,Amazonas,El Encanto (Cd),,,2021-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Amazonas,La Chorrera (Cd),,,2021-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Amazonas,La Pedrera (Cd),,,2021-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Amazonas,Leticia,,,2021-03-12,58.0,,,-0.00417,0.13797,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Amazonas,Puerto Nari̱o,,,2021-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Amazonas,Puerto Santander (Cd),,,2021-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Amazonas,Tarapaca (Cd),,,2021-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Antioquia,Abejorral,,COANT05002,2021-03-12,0.0,,,,,,,,,,,68.037037037,48.06232070922852,28549.01953125,2523.39453125,0.08838813,-75.438477,5.8037281,68.040474,29.917398,117.26307,0.0,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Antioquia,Abriaqui,,COANT05004,2021-03-12,0.0,,,,,,,,,,,388.28285714300006,11.540197372436518,4004.44873046875,353.6877136230469,0.08832369699999999,-76.085976,6.6275692,389.49289,193.63216,377.8718,0.0,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
Colombia,Antioquia,Alejandria,,COANT05021,2021-03-12,0.0,,,,,,,,,,,85.6578947368,34.277660369873054,5278.75927734375,466.2395629882813,0.088323705,-75.090599,6.3655343,85.695366,49.401535,200.37749,0.0,0.0,NOT_IMPLEMENTED,1.0,1.0,2294617.0,60950.0,81.02,71.51,71.01,75.0
